,0,1
34208,471,4
34209,9,5
34210,147,5
34211,14,4
34212,8,5
34213,164,5
34214,94,5
34215,13,5
34216,78,3
34217,9,2
34218,108,5
34219,1,3
34220,27,5
34221,45,3
34222,145,4
34223,43,5
34224,64,5
34225,141,4
34226,12,5
34227,5,4
34228,60,5
34229,171,5
34230,56,5
34231,98,3
34232,91,5
34233,19,4
34234,9,3
34235,9,5
34236,13,3
34237,10,5
34238,31,5
34239,164,3
34240,12,5
34241,1,5
34242,75,4
34243,267,2
34244,118,5
34245,23,5
34246,40,5
34247,32,5
34248,25,3
34249,3,5
34250,16,5
34251,16,5
34252,2,3
34253,1,5
34254,141,5
34255,47,4
34256,168,4
34257,33,4
34258,81,5
34259,217,3
34260,95,4
34261,14,2
34262,95,4
34263,22,5
34264,47,3
34265,29,5
34266,175,2
34267,56,2
34268,89,5
34269,45,4
34270,89,4
34271,8,2
34272,4,3
34273,82,4
34274,55,5
34275,189,5
34276,10,2
34277,8,4
34278,1,5
34279,76,3
34280,4,4
34281,51,4
34282,82,2
34283,5,4
34284,10,2
34285,173,5
34286,746,3
34287,194,2
34288,1,5
34289,140,4
34290,56,2
34291,14,4
34292,19,5
34293,74,5
34294,131,4
34295,41,1
34296,11,4
34297,208,3
34298,74,2
34299,16,4
34300,11,5
34301,9,5
34302,6,2
34303,8,5
34304,78,5
34305,80,5
34306,28,5
34307,8,5
34308,68,5
34309,7,4
34310,11,4
34311,41,4
34312,1,5
34313,3,2
34314,1,2
34315,59,4
34316,1,4
34317,111,3
34318,227,4
34319,4,4
34320,2,5
34321,7,4
34322,18,5
34323,181,5
34324,1,2
34325,370,5
34326,171,1
34327,306,4
34328,30,1
34329,103,5
34330,89,5
34331,160,2
34332,26,5
34333,19,5
34334,8,2
34335,10,5
34336,24,5
34337,142,4
34338,40,4
34339,16,3
34340,21,5
34341,565,5
34342,89,5
34343,1,4
34344,1,5
34345,1,5
34346,45,4
34347,48,3
34348,2,5
34349,47,5
34350,88,2
34351,1,4
34352,8,5
34353,143,5
34354,39,5
34355,2,4
34356,1,5
34357,8,5
34358,1,1
34359,26,5
34360,106,5
34361,47,5
34362,44,2
34363,14,5
34364,25,3
34365,2,2
34366,12,2
34367,5,4
34368,33,5
34369,90,3
34370,164,5
34371,13,2
34372,1,4
34373,39,1
34374,57,4
34375,5,5
34376,7,4
34377,116,4
34378,75,3
34379,89,5
34380,28,5
34381,618,2
34382,151,5
34383,1,4
34384,27,4
34385,62,5
34386,34,4
34387,17,5
34388,442,3
34389,15,3
34390,65,4
34391,32,2
34392,1,5
34393,155,5
34394,6,4
34395,84,5
34396,31,5
34397,59,5
34398,10,4
34399,1,5
34400,11,3
34401,51,1
34402,454,5
34403,48,2
34404,84,4
34405,18,4
34406,32,5
34407,12,2
34408,108,5
34409,8,5
34410,1,5
34411,1,2
34412,161,4
34413,5,4
34414,217,4
34415,26,4
34416,3,3
34417,3,3
34418,63,5
34419,11,5
34420,49,5
34421,257,5
34422,35,3
34423,60,5
34424,2,4
34425,31,5
34426,4,4
34427,33,4
34428,23,5
34429,1,5
34430,1,3
34431,1,4
34432,42,2
34433,61,5
34434,4,5
34435,4,5
34436,1,5
34437,46,3
34438,2,4
34439,1,5
34440,61,1
34441,10,2
34442,76,5
34443,449,3
34444,18,5
34445,52,5
34446,157,4
34447,15,2
34448,16,5
34449,3,5
34450,352,5
34451,27,5
34452,47,3
34453,1,3
34454,1,5
34455,260,3
34456,79,4
34457,8,5
34458,127,5
34459,239,3
34460,1,5
34461,639,5
34462,50,3
34463,73,5
34464,50,2
34465,32,5
34466,4,5
34467,118,5
34468,18,4
34469,622,3
34470,22,5
34471,36,3
34472,6,5
34473,58,5
34474,10,3
34475,57,5
34476,4,3
34477,151,3
34478,270,5
34479,190,5
34480,119,4
34481,36,2
34482,160,5
34483,11,4
34484,2056,5
34485,236,5
34486,249,4
34487,90,5
34488,5,5
34489,18,5
34490,13,4
34491,72,4
34492,38,2
34493,87,5
34494,32,4
34495,40,5
34496,137,3
34497,36,2
34498,14,5
34499,324,4
34500,21,5
34501,35,2
34502,145,5
34503,66,5
34504,98,2
34505,46,4
34506,48,5
34507,60,3
34508,38,5
34509,329,3
34510,47,5
34511,103,5
34512,114,4
34513,46,3
34514,5,5
34515,14,5
34516,81,3
34517,89,3
34518,27,5
34519,75,2
34520,24,4
34521,42,3
34522,56,4
34523,5,4
34524,24,5
34525,45,4
34526,158,3
34527,41,4
34528,33,3
34529,14,5
34530,4,4
34531,17,3
34532,17,5
34533,16,5
34534,165,5
34535,214,5
34536,74,3
34537,48,2
34538,11,4
34539,16,2
34540,86,4
34541,9,5
34542,60,4
34543,169,3
34544,30,5
34545,59,3
34546,83,5
34547,9,2
34548,24,5
34549,23,5
34550,19,5
34551,73,5
34552,80,5
34553,172,4
34554,2,3
34555,68,5
34556,197,5
34557,2,3
34558,658,3
34559,133,5
34560,8,2
34561,22,5
34562,7,4
34563,483,4
34564,75,5
34565,71,5
34566,88,4
34567,2,5
34568,103,5
34569,111,5
34570,94,5
34571,179,5
34572,2,5
34573,46,5
34574,108,5
34575,48,3
34576,36,3
34577,4,5
34578,10,5
34579,6,3
34580,37,4
34581,208,5
34582,58,5
34583,14,2
34584,23,3
34585,69,4
34586,203,5
34587,6,5
34588,87,5
34589,9,3
34590,5,5
34591,59,5
34592,18,4
34593,2,3
34594,672,4
34595,2,4
34596,11,2
34597,23,4
34598,35,4
34599,2,5
34600,8,5
34601,221,5
34602,15,5
34603,299,4
34604,34,5
34605,56,5
34606,103,4
34607,74,4
34608,3,5
34609,138,3
34610,30,4
34611,118,5
34612,19,5
34613,8,4
34614,2,5
34615,26,1
34616,32,3
34617,139,5
34618,6,5
34619,18,4
34620,14,3
34621,40,5
34622,56,4
34623,2,4
34624,27,2
34625,25,4
34626,185,5
34627,2,5
34628,30,4
34629,20,4
34630,2,2
34631,2,3
34632,2,3
34633,10,4
34634,208,4
34635,22,5
34636,156,5
34637,140,5
34638,36,5
34639,6,4
34640,82,1
34641,16,4
34642,551,5
34643,194,5
34644,29,4
34645,2,4
34646,46,5
34647,5,1
34648,269,3
34649,354,3
34650,84,4
34651,172,5
34652,10,5
34653,28,3
34654,88,4
34655,2,4
34656,57,4
34657,57,3
34658,2,5
34659,32,5
34660,105,4
34661,245,5
34662,25,5
34663,176,5
34664,81,4
34665,28,5
34666,107,4
34667,174,4
34668,14,5
34669,21,5
34670,11,1
34671,115,5
34672,11,5
34673,5,4
34674,15,5
34675,67,2
34676,20,5
34677,2,5
34678,48,3
34679,1518,3
34680,45,5
34681,39,4
34682,88,4
34683,6,4
34684,61,5
34685,22,4
34686,11,3
34687,30,1
34688,35,5
34689,90,2
34690,37,4
34691,18,2
34692,15,1
34693,70,5
34694,5,1
34695,17,5
34696,7,5
34697,51,4
34698,911,4
34699,78,5
34700,278,4
34701,32,4
34702,7,2
34703,13,4
34704,12,5
34705,2,5
34706,89,5
34707,2,3
34708,32,5
34709,1126,5
34710,15,2
34711,14,2
34712,7,5
34713,19,5
34714,10,5
34715,31,4
34716,64,5
34717,7,5
34718,33,5
34719,37,3
34720,35,3
34721,13,4
34722,111,2
34723,48,3
34724,3,5
34725,82,5
34726,23,3
34727,57,5
34728,16,5
34729,91,5
34730,9,5
34731,20,5
34732,1200,5
34733,66,5
34734,37,5
34735,14,4
34736,3,3
34737,156,5
34738,3,4
34739,34,5
34740,3,3
34741,5,5
34742,28,5
34743,11,5
34744,28,5
34745,18,2
34746,102,3
34747,81,5
34748,3,3
34749,213,5
34750,4,5
34751,24,5
34752,9,4
34753,64,5
34754,33,5
34755,299,2
34756,21,2
34757,3,5
34758,110,3
34759,3,4
34760,3,3
34761,167,4
34762,3,5
34763,32,5
34764,73,4
34765,23,4
34766,191,4
34767,27,3
34768,5,4
34769,3,5
34770,133,1
34771,136,5
34772,19,4
34773,56,5
34774,149,3
34775,117,4
34776,3,5
34777,23,5
34778,76,4
34779,7,5
34780,3,2
34781,24,5
34782,67,4
34783,8,4
34784,8,5
34785,702,5
34786,15,5
34787,3,4
34788,47,3
34789,83,5
34790,3,3
34791,87,3
34792,3,4
34793,70,4
34794,3,5
34795,90,2
34796,14,2
34797,288,3
34798,288,3
34799,3,4
34800,209,5
34801,209,5
34802,8,4
34803,11,3
34804,7,4
34805,16,4
34806,70,5
34807,76,3
34808,85,5
34809,85,5
34810,9,4
34811,16,4
34812,365,1
34813,58,5
34814,4,2
34815,31,3
34816,36,5
34817,60,4
34818,7,5
34819,22,5
34820,14,5
34821,104,5
34822,27,5
34823,2039,3
34824,20,5
34825,95,2
34826,27,4
34827,31,3
34828,43,3
34829,400,4
34830,9,4
34831,4,1
34832,153,5
34833,35,5
34834,144,3
34835,70,3
34836,4,4
34837,151,5
34838,4,5
34839,731,4
34840,56,5
34841,4,4
34842,50,5
34843,13,5
34844,7,4
34845,44,5
34846,99,3
34847,166,5
34848,67,5
34849,30,4
34850,24,5
34851,98,5
34852,141,5
34853,149,5
34854,179,4
34855,20,4
34856,4,4
34857,14,5
34858,14,4
34859,21,5
34860,403,5
34861,57,5
34862,8,2
34863,105,5
34864,55,3
34865,19,3
34866,16,5
34867,66,5
34868,106,3
34869,6,2
34870,25,5
34871,82,5
34872,30,5
34873,52,5
34874,136,5
34875,133,4
34876,154,2
34877,167,4
34878,22,2
34879,24,3
34880,14,5
34881,14,2
34882,15,5
34883,13,5
34884,717,5
34885,57,5
34886,4,5
34887,35,5
34888,12,5
34889,42,2
34890,4,3
34891,56,5
34892,56,4
34893,75,5
34894,66,4
34895,28,5
34896,36,4
34897,18,4
34898,26,5
34899,50,3
34900,8,5
34901,58,5
34902,104,5
34903,28,4
34904,92,4
34905,277,3
34906,40,2
34907,27,2
34908,8,4
34909,127,3
34910,39,5
34911,85,5
34912,5,5
34913,89,5
34914,64,4
34915,80,5
34916,41,4
34917,61,1
34918,18,4
34919,246,5
34920,5,2
34921,52,3
34922,5,4
34923,295,3
34924,22,3
34925,22,5
34926,14,4
34927,69,4
34928,63,3
34929,79,5
34930,5,4
34931,88,3
34932,43,5
34933,22,4
34934,270,5
34935,396,2
34936,84,5
34937,213,5
34938,60,4
34939,9,5
34940,146,3
34941,27,3
34942,565,5
34943,540,4
34944,137,5
34945,109,4
34946,159,2
34947,86,4
34948,476,4
34949,65,4
34950,9,5
34951,44,5
34952,5,4
34953,5,5
34954,434,5
34955,70,5
34956,5,2
34957,10,4
34958,8,5
34959,41,5
34960,214,4
34961,95,5
34962,13,4
34963,15,2
34964,49,5
34965,13,4
34966,118,5
34967,61,5
34968,5,2
34969,5,5
34970,5,5
34971,13,1
34972,5,5
34973,92,5
34974,69,5
34975,13,2
34976,50,5
34977,78,2
34978,236,3
34979,66,4
34980,434,4
34981,28,4
34982,14,4
34983,29,5
34984,88,4
34985,39,5
34986,74,5
34987,43,2
34988,10,5
34989,755,2
34990,38,5
34991,82,5
34992,6,5
34993,14,5
34994,41,4
34995,35,4
34996,6,4
34997,48,5
34998,14,4
34999,6,4
35000,6,5
35001,270,5
35002,67,5
35003,6,4
35004,6,1
35005,57,5
35006,6,5
35007,6,5
35008,155,5
35009,10,2
35010,7,5
35011,67,3
35012,19,5
35013,61,3
35014,12,5
35015,58,5
35016,45,4
35017,47,5
35018,61,4
35019,86,3
35020,6,5
35021,85,5
35022,272,4
35023,41,5
35024,99,2
35025,15,5
35026,31,1
35027,13,2
35028,6,1
35029,77,5
35030,15,4
35031,11,5
35032,68,4
35033,261,5
35034,15,3
35035,237,5
35036,42,5
35037,6,5
35038,63,4
35039,105,5
35040,58,4
35041,88,2
35042,78,2
35043,6,5
35044,32,5
35045,7,5
35046,497,5
35047,285,5
35048,63,4
35049,408,4
35050,36,2
35051,17,5
35052,42,4
35053,60,5
35054,167,5
35055,90,3
35056,62,5
35057,58,5
35058,111,5
35059,92,5
35060,25,3
35061,294,4
35062,7,4
35063,154,5
35064,80,5
35065,61,3
35066,42,2
35067,41,4
35068,586,5
35069,89,3
35070,1883,5
35071,160,4
35072,68,4
35073,95,5
35074,56,5
35075,33,4
35076,33,4
35077,48,1
35078,88,5
35079,122,5
35080,68,4
35081,147,4
35082,10,2
35083,61,3
35084,51,5
35085,32,3
35086,7,2
35087,29,4
35088,7,4
35089,94,4
35090,100,4
35091,16,5
35092,390,5
35093,78,3
35094,27,5
35095,32,5
35096,93,4
35097,31,5
35098,47,5
35099,43,5
35100,35,5
35101,65,5
35102,8,5
35103,96,5
35104,198,4
35105,65,5
35106,146,3
35107,168,5
35108,8,4
35109,8,2
35110,78,5
35111,8,2
35112,137,1
35113,29,5
35114,97,4
35115,27,4
35116,34,2
35117,49,3
35118,60,4
35119,31,3
35120,190,5
35121,10,5
35122,255,5
35123,45,4
35124,8,4
35125,13,5
35126,8,5
35127,8,4
35128,114,4
35129,89,4
35130,67,4
35131,9,3
35132,11,5
35133,90,3
35134,90,4
35135,249,4
35136,91,4
35137,34,4
35138,91,2
35139,34,5
35140,490,2
35141,82,5
35142,19,5
35143,9,4
35144,126,3
35145,9,5
35146,9,5
35147,57,5
35148,12,5
35149,9,3
35150,33,3
35151,28,5
35152,9,4
35153,19,4
35154,82,5
35155,13,5
35156,48,4
35157,10,4
35158,91,4
35159,63,3
35160,60,4
35161,10,5
35162,10,4
35163,19,3
35164,10,4
35165,68,4
35166,39,5
35167,67,5
35168,10,5
35169,226,4
35170,14,5
35171,10,5
35172,55,4
35173,95,4
35174,34,4
35175,14,5
35176,40,5
35177,255,3
35178,59,3
35179,10,4
35180,52,3
35181,51,3
35182,29,5
35183,29,3
35184,87,5
35185,47,2
35186,25,5
35187,11,4
35188,11,3
35189,11,5
35190,88,2
35191,11,2
35192,614,2
35193,35,5
35194,113,4
35195,46,5
35196,11,5
35197,224,5
35198,42,5
35199,78,5
35200,15,5
35201,52,3
35202,11,5
35203,41,5
35204,30,3
35205,11,5
35206,57,4
35207,13,4
35208,55,1
35209,105,5
35210,195,4
35211,11,4
35212,143,4
35213,59,2
35214,61,5
35215,41,2
35216,22,4
35217,11,2
35218,60,5
35219,11,4
35220,11,5
35221,60,4
35222,45,5
35223,65,5
35224,79,5
35225,45,4
35226,74,4
35227,16,1
35228,12,5
35229,71,4
35230,125,4
35231,11,5
35232,40,5
35233,148,5
35234,103,4
35235,116,2
35236,67,5
35237,87,5
35238,85,4
35239,124,4
35240,13,5
35241,22,5
35242,129,5
35243,69,5
35244,16,5
35245,32,3
35246,13,3
35247,568,5
35248,57,5
35249,155,4
35250,17,4
35251,12,4
35252,28,3
35253,127,5
35254,76,5
35255,12,5
35256,117,5
35257,72,5
35258,16,3
35259,88,5
35260,12,5
35261,13,3
35262,40,5
35263,12,4
35264,236,5
35265,88,5
35266,16,5
35267,322,5
35268,22,5
35269,36,3
35270,14,5
35271,115,3
35272,129,1
35273,84,3
35274,24,5
35275,42,4
35276,73,2
35277,12,3
35278,67,4
35279,76,5
35280,43,3
35281,41,2
35282,25,3
35283,25,2
35284,61,5
35285,41,2
35286,60,5
35287,13,2
35288,40,5
35289,97,4
35290,13,4
35291,111,5
35292,88,3
35293,13,3
35294,66,5
35295,276,5
35296,13,4
35297,1124,5
35298,25,4
35299,13,5
35300,26,4
35301,42,5
35302,99,4
35303,60,5
35304,13,4
35305,14,1
35306,98,5
35307,14,5
35308,30,5
35309,102,5
35310,14,4
35311,494,5
35312,39,4
35313,567,5
35314,34,5
35315,14,5
35316,132,4
35317,123,3
35318,534,5
35319,376,3
35320,255,2
35321,60,4
35322,47,5
35323,69,4
35324,15,3
35325,17,5
35326,15,5
35327,27,1
35328,29,4
35329,488,5
35330,77,4
35331,15,5
35332,15,4
35333,89,2
35334,15,5
35335,149,5
35336,22,4
35337,55,5
35338,46,4
35339,35,4
35340,36,3
35341,16,2
35342,89,4
35343,22,5
35344,23,3
35345,146,5
35346,16,3
35347,54,5
35348,74,5
35349,76,5
35350,16,4
35351,985,4
35352,43,5
35353,26,4
35354,98,2
35355,17,4
35356,39,4
35357,168,4
35358,17,5
35359,17,3
35360,76,5
35361,30,4
35362,17,4
35363,50,4
35364,22,5
35365,18,5
35366,67,5
35367,18,3
35368,118,5
35369,36,4
35370,18,5
35371,62,4
35372,18,5
35373,18,4
35374,144,5
35375,506,3
35376,33,5
35377,80,5
35378,18,5
35379,25,4
35380,27,4
35381,48,5
35382,19,3
35383,183,4
35384,19,5
35385,19,5
35386,82,5
35387,64,4
35388,392,5
35389,141,3
35390,141,5
35391,140,5
35392,145,5
35393,145,5
35394,80,4
35395,142,5
35396,142,3
35397,142,5
35398,143,4
35399,144,5
35400,140,5
35401,130,5
35402,97,3
35403,257,4
35404,19,4
35405,19,3
35406,31,5
35407,135,4
35408,75,5
35409,62,5
35410,34,4
35411,248,3
35412,19,5
35413,117,4
35414,260,5
35415,152,3
35416,138,3
35417,62,5
35418,60,5
35419,20,4
35420,120,5
35421,32,2
35422,33,4
35423,20,5
35424,78,5
35425,60,5
35426,27,4
35427,78,5
35428,43,5
35429,62,5
35430,418,5
35431,48,4
35432,21,4
35433,82,5
35434,62,3
35435,21,5
35436,21,5
35437,50,3
35438,50,4
35439,26,3
35440,49,5
35441,21,2
35442,32,2
35443,195,4
35444,1109,4
35445,33,5
35446,23,3
35447,75,3
35448,34,2
35449,59,5
35450,47,3
35451,148,4
35452,189,5
35453,24,3
35454,143,5
35455,22,5
35456,41,5
35457,156,5
35458,44,4
35459,22,5
35460,103,4
35461,22,5
35462,79,4
35463,61,5
35464,23,3
35465,573,4
35466,30,5
35467,23,5
35468,96,3
35469,23,5
35470,319,5
35471,68,5
35472,751,5
35473,59,3
35474,429,5
35475,83,4
35476,56,5
35477,25,2
35478,198,5
35479,25,3
35480,114,4
35481,25,4
35482,25,4
35483,30,2
35484,30,3
35485,44,2
35486,77,5
35487,626,3
35488,84,4
35489,49,5
35490,26,5
35491,27,5
35492,26,5
35493,57,3
35494,175,4
35495,26,5
35496,26,5
35497,26,4
35498,41,5
35499,182,5
35500,324,3
35501,54,5
35502,63,5
35503,27,4
35504,60,4
35505,192,4
35506,89,5
35507,27,4
35508,47,2
35509,34,4
35510,62,3
35511,36,4
35512,30,5
35513,413,5
35514,134,3
35515,56,5
35516,50,4
35517,132,5
35518,125,5
35519,86,5
35520,94,4
35521,34,5
35522,190,5
35523,62,4
35524,47,5
35525,28,4
35526,115,4
35527,80,5
35528,70,5
35529,218,5
35530,30,5
35531,413,3
35532,34,5
35533,344,5
35534,63,5
35535,30,2
35536,30,5
35537,81,5
35538,83,5
35539,137,3
35540,192,3
35541,85,5
35542,59,5
35543,64,5
35544,80,4
35545,189,3
35546,49,3
35547,31,4
35548,31,5
35549,137,4
35550,31,4
35551,31,1
35552,70,3
35553,44,4
35554,57,3
35555,104,2
35556,99,4
35557,47,4
35558,74,4
35559,37,5
35560,56,5
35561,32,3
35562,32,4
35563,112,3
35564,34,5
35565,93,5
35566,33,2
35567,33,4
35568,132,3
35569,33,4
35570,33,1
35571,55,5
35572,61,2
35573,33,5
35574,53,4
35575,35,5
35576,33,1
35577,60,2
35578,34,2
35579,90,5
35580,37,5
35581,179,5
35582,89,5
35583,34,5
35584,64,3
35585,57,5
35586,416,4
35587,69,5
35588,133,4
35589,35,2
35590,167,5
35591,193,5
35592,41,5
35593,83,5
35594,48,4
35595,59,5
35596,38,5
35597,61,4
35598,35,4
35599,36,5
35600,60,5
35601,36,3
35602,85,4
35603,36,5
35604,69,2
35605,254,5
35606,91,5
35607,36,4
35608,145,5
35609,37,4
35610,37,4
35611,38,4
35612,91,3
35613,804,4
35614,280,5
35615,118,5
35616,38,5
35617,112,3
35618,41,3
35619,116,2
35620,39,5
35621,56,4
35622,94,5
35623,39,4
35624,93,4
35625,39,5
35626,57,5
35627,40,1
35628,570,4
35629,40,1
35630,90,5
35631,41,2
35632,40,5
35633,453,5
35634,54,5
35635,228,2
35636,224,4
35637,191,3
35638,83,3
35639,61,2
35640,41,5
35641,58,4
35642,41,5
35643,90,4
35644,41,3
35645,49,1
35646,43,2
35647,117,5
35648,42,4
35649,49,4
35650,69,5
35651,47,5
35652,82,5
35653,80,5
35654,43,4
35655,45,2
35656,65,5
35657,186,5
35658,62,2
35659,406,5
35660,151,5
35661,129,5
35662,108,5
35663,150,5
35664,44,1
35665,67,5
35666,57,5
35667,55,4
35668,476,3
35669,122,3
35670,420,5
35671,58,3
35672,250,4
35673,72,3
35674,85,4
35675,72,1
35676,75,4
35677,126,5
35678,46,5
35679,131,5
35680,46,5
35681,145,5
35682,46,2
35683,59,5
35684,89,2
35685,91,5
35686,92,5
35687,69,4
35688,189,5
35689,78,3
35690,176,4
35691,79,5
35692,48,5
35693,57,4
35694,85,2
35695,176,4
35696,47,4
35697,61,3
35698,121,4
35699,61,5
35700,90,5
35701,58,3
35702,47,4
35703,250,4
35704,77,5
35705,54,5
35706,59,3
35707,64,3
35708,60,3
35709,48,5
35710,48,4
35711,48,4
35712,142,5
35713,91,5
35714,120,4
35715,54,1
35716,260,5
35717,85,4
35718,49,4
35719,49,5
35720,100,4
35721,51,3
35722,91,3
35723,121,4
35724,61,5
35725,76,5
35726,78,5
35727,52,5
35728,58,5
35729,50,5
35730,57,4
35731,91,5
35732,58,5
35733,50,3
35734,88,5
35735,190,5
35736,50,5
35737,79,3
35738,50,5
35739,68,1
35740,232,4
35741,72,5
35742,55,2
35743,51,3
35744,61,4
35745,257,5
35746,58,5
35747,143,5
35748,140,4
35749,82,5
35750,140,5
35751,67,4
35752,57,4
35753,87,4
35754,78,5
35755,55,3
35756,56,5
35757,116,4
35758,95,3
35759,53,3
35760,55,3
35761,67,2
35762,124,3
35763,375,4
35764,54,4
35765,154,5
35766,719,2
35767,69,5
35768,54,4
35769,254,5
35770,55,2
35771,77,3
35772,67,2
35773,60,5
35774,61,5
35775,55,5
35776,55,3
35777,70,5
35778,169,5
35779,175,1
35780,56,4
35781,91,5
35782,56,3
35783,59,5
35784,56,5
35785,57,4
35786,98,2
35787,57,5
35788,60,5
35789,57,3
35790,57,5
35791,57,4
35792,57,3
35793,58,2
35794,171,4
35795,295,4
35796,102,5
35797,102,3
35798,57,4
35799,57,4
35800,57,4
35801,57,2
35802,88,5
35803,71,5
35804,63,2
35805,58,4
35806,58,5
35807,61,5
35808,59,5
35809,107,5
35810,59,4
35811,59,4
35812,61,5
35813,136,5
35814,59,5
35815,59,2
35816,59,5
35817,82,4
35818,60,1
35819,84,5
35820,89,5
35821,60,4
35822,96,4
35823,93,4
35824,60,4
35825,60,4
35826,170,3
35827,348,5
35828,61,4
35829,61,4
35830,61,2
35831,61,5
35832,67,4
35833,61,2
35834,77,2
35835,61,5
35836,109,4
35837,61,5
35838,61,5
35839,91,5
35840,66,5
35841,120,5
35842,62,5
35843,79,4
35844,62,5
35845,62,5
35846,138,5
35847,81,2
35848,62,5
35849,62,2
35850,62,4
35851,70,5
35852,63,5
35853,86,2
35854,63,1
35855,63,5
35856,725,4
35857,63,2
35858,63,5
35859,63,4
35860,253,5
35861,86,3
35862,63,5
35863,90,5
35864,63,5
35865,66,4
35866,91,5
35867,82,3
35868,64,5
35869,64,4
35870,64,4
35871,64,5
35872,64,5
35873,90,3
35874,85,5
35875,64,5
35876,90,3
35877,65,3
35878,193,5
35879,143,3
35880,65,5
35881,65,5
35882,67,5
35883,65,4
35884,65,4
35885,66,3
35886,66,2
35887,66,5
35888,66,4
35889,66,5
35890,81,5
35891,66,1
35892,67,5
35893,270,4
35894,189,4
35895,67,4
35896,76,5
35897,67,3
35898,78,5
35899,67,4
35900,67,5
35901,67,3
35902,67,3
35903,125,4
35904,90,5
35905,67,4
35906,85,5
35907,111,3
35908,128,5
35909,68,5
35910,68,2
35911,68,4
35912,351,3
35913,69,4
35914,173,5
35915,82,5
35916,83,4
35917,370,4
35918,92,5
35919,160,5
35920,69,3
35921,88,5
35922,70,2
35923,70,5
35924,70,5
35925,83,3
35926,70,5
35927,243,5
35928,71,5
35929,71,5
35930,81,3
35931,135,4
35932,121,2
35933,101,5
35934,90,5
35935,288,4
35936,95,4
35937,94,5
35938,72,2
35939,72,4
35940,72,4
35941,118,2
35942,73,4
35943,89,4
35944,79,5
35945,124,1
35946,73,4
35947,130,3
35948,174,4
35949,74,4
35950,74,4
35951,76,5
35952,74,4
35953,88,5
35954,251,4
35955,74,5
35956,75,5
35957,75,2
35958,75,5
35959,104,5
35960,75,4
35961,1124,5
35962,75,3
35963,76,3
35964,76,3
35965,76,5
35966,76,4
35967,116,4
35968,109,5
35969,481,2
35970,77,3
35971,90,4
35972,135,5
35973,98,2
35974,83,4
35975,104,5
35976,89,2
35977,87,4
35978,77,5
35979,125,4
35980,79,5
35981,80,3
35982,145,4
35983,80,4
35984,82,5
35985,82,5
35986,83,4
35987,83,4
35988,83,5
35989,84,4
35990,84,5
35991,84,5
35992,84,5
35993,84,3
35994,84,5
35995,85,5
35996,87,5
35997,87,3
35998,87,4
35999,87,5
36000,87,3
36001,87,5
36002,88,5
36003,88,4
36004,89,5
36005,89,3
36006,89,2
36007,89,5
36008,89,5
36009,90,5
36010,91,4
36011,91,5
36012,91,5
36013,91,4
36014,91,4
36015,91,5
36016,92,3
36017,92,4
36018,95,5
36019,96,5
36020,97,4
36021,98,4
36022,99,3
36023,99,3
36024,101,4
36025,101,4
36026,101,3
36027,101,3
36028,102,1
36029,102,5
36030,102,4
36031,102,5
36032,105,4
36033,106,5
36034,106,5
36035,108,5
36036,108,4
36037,109,5
36038,109,5
36039,110,5
36040,110,4
36041,111,4
36042,111,5
36043,112,5
36044,114,5
36045,116,4
36046,116,2
36047,117,2
36048,118,4
36049,118,2
36050,119,2
36051,119,2
36052,119,3
36053,121,3
36054,121,5
36055,122,4
36056,123,4
36057,123,5
36058,123,5
36059,124,4
36060,125,3
36061,125,5
36062,125,5
36063,126,3
36064,127,3
36065,128,5
36066,130,4
36067,130,4
36068,131,4
36069,133,5
36070,133,4
36071,133,5
36072,133,5
36073,133,4
36074,134,3
36075,135,5
36076,135,3
36077,136,4
36078,136,2
36079,137,4
36080,139,4
36081,141,4
36082,143,3
36083,144,3
36084,144,3
36085,144,2
36086,145,5
36087,146,4
36088,146,5
36089,146,3
36090,147,3
36091,147,4
36092,148,4
36093,148,3
36094,148,4
36095,148,4
36096,149,3
36097,149,5
36098,150,2
36099,150,5
36100,151,4
36101,151,4
36102,151,5
36103,152,5
36104,152,5
36105,152,4
36106,152,3
36107,152,2
36108,153,4
36109,153,2
36110,153,3
36111,153,5
36112,154,4
36113,154,5
36114,156,4
36115,156,5
36116,156,5
36117,158,2
36118,158,4
36119,160,1
36120,160,5
36121,160,3
36122,160,5
36123,160,3
36124,161,1
36125,161,5
36126,164,5
36127,164,4
36128,165,2
36129,165,5
36130,166,5
36131,166,5
36132,166,4
36133,167,5
36134,169,5
36135,169,4
36136,171,5
36137,173,3
36138,174,5
36139,174,5
36140,176,2
36141,176,5
36142,177,5
36143,181,4
36144,181,4
36145,182,4
36146,184,3
36147,187,5
36148,188,3
36149,189,1
36150,191,5
36151,191,5
36152,193,5
36153,195,4
36154,196,5
36155,200,5
36156,203,4
36157,203,3
36158,206,5
36159,206,3
36160,208,2
36161,211,4
36162,211,1
36163,212,4
36164,214,4
36165,214,5
36166,217,5
36167,217,5
36168,219,5
36169,220,4
36170,221,4
36171,221,5
36172,223,5
36173,228,4
36174,231,5
36175,239,5
36176,239,5
36177,239,4
36178,240,4
36179,243,3
36180,252,4
36181,260,5
36182,260,5
36183,278,5
36184,292,4
36185,317,4
36186,347,4
36187,350,2
36188,351,4
36189,400,5
36190,430,1
36191,714,5
36192,843,5
36193,154,5
36194,80,3
36195,166,4
36196,80,3
36197,81,5
36198,81,5
36199,81,4
36200,102,3
36201,81,3
36202,81,4
36203,88,3
36204,81,4
36205,81,5
