,0,1,2,3,4
30855,Mazda,626,mechanical,silver,470000
30856,Mazda,CX-7,automatic,grey,78858
30857,Mazda,6,automatic,grey,286463
30858,Mazda,323,mechanical,silver,300000
30859,Mazda,CX-7,automatic,other,116209
30860,Mazda,5,mechanical,other,225000
30861,Mazda,3,mechanical,white,120000
30862,Mazda,MPV,mechanical,grey,183150
30863,Mazda,Premacy,mechanical,silver,270000
30864,Mazda,6,mechanical,silver,275000
30865,Mazda,6,automatic,red,117482
30866,Mazda,626,mechanical,green,100000
30867,Mazda,626,mechanical,blue,270000
30868,Mazda,626,mechanical,violet,300000
30869,Mazda,626,mechanical,blue,269000
30870,Mazda,626,mechanical,blue,200000
30871,Mazda,626,mechanical,green,388000
30872,Mazda,323,mechanical,silver,300000
30873,Mazda,3,automatic,black,167372
30874,Mazda,Demio,mechanical,silver,210000
30875,Mazda,6,automatic,grey,197000
30876,Mazda,323,mechanical,violet,275749
30877,Mazda,323,mechanical,black,45543
30878,Mazda,6,automatic,grey,165000
30879,Mazda,3,mechanical,other,277000
30880,Mazda,626,mechanical,blue,425000
30881,Mazda,6,automatic,silver,220000
30882,Mazda,6,automatic,black,305775
30883,Mazda,626,automatic,other,321456
30884,Mazda,5,automatic,blue,226918
30885,Mazda,626,mechanical,blue,303000
30886,Mazda,Protege,mechanical,silver,280000
30887,Mazda,323,mechanical,silver,280000
30888,Mazda,6,automatic,blue,156106
30889,Mazda,626,mechanical,white,342564
30890,Mazda,6,automatic,silver,130000
30891,Mazda,CX-7,automatic,grey,190000
30892,Mazda,323,mechanical,other,220000
30893,Mazda,3,automatic,red,137000
30894,Mazda,CX-7,automatic,black,52000
30895,Mazda,6,automatic,black,166000
30896,Mazda,626,mechanical,violet,260000
30897,Mazda,CX-5,automatic,black,60000
30898,Mazda,MPV,mechanical,grey,267400
30899,Mazda,626,mechanical,blue,387000
30900,Mazda,3,automatic,blue,255886
30901,Mazda,626,mechanical,red,350000
30902,Mazda,6,mechanical,silver,228000
30903,Mazda,6,automatic,blue,158685
30904,Mazda,3,automatic,white,94000
30905,Mazda,929,automatic,violet,289000
30906,Mazda,626,mechanical,other,400000
30907,Mazda,626,mechanical,red,254333
30908,Mazda,6,mechanical,white,366000
30909,Mazda,6,mechanical,silver,149500
30910,Mazda,3,automatic,black,140000
30911,Mazda,626,mechanical,red,400000
30912,Mazda,626,mechanical,green,377000
30913,Mazda,3,mechanical,silver,228000
30914,Mazda,5,mechanical,grey,325000
30915,Mazda,626,mechanical,silver,375000
30916,Mazda,6,automatic,white,103000
30917,Mazda,626,mechanical,blue,300000
30918,Mazda,626,mechanical,white,643738
30919,Mazda,3,mechanical,other,187000
30920,Mazda,3,automatic,red,203000
30921,Mazda,323,mechanical,other,280000
30922,Mazda,323,mechanical,silver,337000
30923,Mazda,626,mechanical,black,291000
30924,Mazda,6,automatic,grey,127000
30925,Mazda,323,mechanical,red,250000
30926,Mazda,3,mechanical,red,208000
30927,Mazda,6,automatic,silver,101000
30928,Mazda,626,mechanical,blue,233795
30929,Mazda,6,mechanical,white,190000
30930,Mazda,323,mechanical,silver,85458
30931,Mazda,6,automatic,silver,340000
30932,Mazda,3,mechanical,silver,183000
30933,Mazda,323,mechanical,blue,327000
30934,Mazda,323,automatic,green,270600
30935,Mazda,6,mechanical,violet,190000
30936,Mazda,3,mechanical,black,190000
30937,Mazda,626,mechanical,violet,300000
30938,Mazda,323,mechanical,green,360000
30939,Mazda,5,automatic,silver,225308
30940,Mazda,6,mechanical,blue,155000
30941,Mazda,6,mechanical,black,198000
30942,Mazda,6,mechanical,silver,290000
30943,Mazda,323,mechanical,silver,302000
30944,Mazda,323,mechanical,blue,316000
30945,Mazda,626,mechanical,silver,300000
30946,Mazda,6,automatic,red,145500
30947,Mazda,626,automatic,red,305000
30948,Mazda,626,mechanical,red,430000
30949,Mazda,323,mechanical,blue,300000
30950,Mazda,3,mechanical,black,17500
30951,Mazda,3,mechanical,black,198000
30952,Mazda,323,mechanical,red,333000
30953,Mazda,CX-7,mechanical,black,225000
30954,Mazda,626,mechanical,blue,360000
30955,Mazda,626,mechanical,black,333000
30956,Mazda,Premacy,mechanical,silver,450000
30957,Mazda,323,mechanical,green,300000
30958,Mazda,3,automatic,black,102000
30959,Mazda,6,automatic,grey,389461
30960,Mazda,6,mechanical,silver,197602
30961,Mazda,626,mechanical,brown,435167
30962,Mazda,323,mechanical,green,390000
30963,Mazda,626,mechanical,grey,400000
30964,Mazda,626,mechanical,green,465000
30965,Mazda,CX-5,mechanical,silver,161000
30966,Mazda,3,mechanical,green,170404
30967,Mazda,323,mechanical,other,300000
30968,Mazda,626,mechanical,blue,265000
30969,Mazda,6,automatic,silver,200000
30970,Mazda,626,mechanical,silver,300000
30971,Mazda,MPV,automatic,green,244620
30972,Mazda,323,mechanical,red,250000
30973,Mazda,3,automatic,red,168000
30974,Mazda,6,automatic,white,95000
30975,Mazda,Millenia,automatic,black,400000
30976,Mazda,3,mechanical,silver,100000
30977,Mazda,626,mechanical,green,298000
30978,Mazda,6,mechanical,black,230000
30979,Mazda,3,automatic,black,186132
30980,Mazda,626,mechanical,red,365467
30981,Mazda,626,mechanical,blue,436430
30982,Mazda,626,mechanical,other,436246
30983,Mazda,323,mechanical,grey,297401
30984,Mazda,626,mechanical,other,407659
30985,Mazda,Xedos 6,mechanical,other,277161
30986,Mazda,626,mechanical,violet,323658
30987,Mazda,323,mechanical,blue,250
30988,Mazda,626,mechanical,green,276534
30989,Mazda,626,mechanical,grey,272933
30990,Mazda,3,mechanical,black,315144
30991,Mazda,6,automatic,black,11
30992,Mazda,626,mechanical,blue,295596
30993,Mazda,626,mechanical,blue,548145
30994,Mazda,Xedos 6,mechanical,grey,373278
30995,Mazda,6,mechanical,grey,234964
30996,Mazda,CX-7,automatic,red,107000
30997,Mazda,626,mechanical,silver,350000
30998,Mazda,626,mechanical,green,256170
30999,Mazda,323,mechanical,blue,250000
31000,Mazda,323,mechanical,other,300000
31001,Mazda,6,mechanical,silver,230000
31002,Mazda,323,mechanical,white,295000
31003,Mazda,6,automatic,black,35500
31004,Mazda,626,mechanical,silver,385000
31005,Mazda,Xedos 6,automatic,blue,220000
31006,Mazda,323,mechanical,white,346000
31007,Mazda,MPV,automatic,other,270000
31008,Mazda,121,mechanical,red,234000
31009,Mazda,6,mechanical,brown,270000
31010,Mazda,CX-7,automatic,brown,183465
31011,Mazda,323,mechanical,silver,350000
31012,Mazda,626,mechanical,blue,445000
31013,Mazda,626,mechanical,blue,200000
31014,Mazda,CX-5,automatic,grey,120000
31015,Mazda,323,mechanical,red,300000
31016,Mazda,Xedos 9,automatic,silver,175000
31017,Mazda,323,mechanical,white,350000
31018,Mazda,626,mechanical,blue,650000
31019,Mazda,626,mechanical,blue,500000
31020,Mazda,323,mechanical,green,340000
31021,Mazda,2,mechanical,silver,104000
31022,Mazda,323,mechanical,black,155000
31023,Mazda,CX-5,automatic,black,29500
31024,Mazda,3,automatic,other,58000
31025,Mazda,626,mechanical,silver,420000
31026,Mazda,626,mechanical,violet,300000
31027,Mazda,626,mechanical,white,333000
31028,Mazda,3,automatic,red,128748
31029,Mazda,CX-7,automatic,grey,220000
31030,Mazda,323,mechanical,red,258656
31031,Mazda,323,mechanical,red,258258
31032,Mazda,626,mechanical,grey,250000
31033,Mazda,323,mechanical,silver,290000
31034,Mazda,626,mechanical,red,279000
31035,Mazda,626,mechanical,blue,300000
31036,Mazda,626,mechanical,blue,250000
31037,Mazda,6,mechanical,silver,290000
31038,Mazda,626,mechanical,red,150000
31039,Mazda,323,mechanical,red,270000
31040,Mazda,626,automatic,silver,480000
31041,Mazda,323,mechanical,silver,350000
31042,Mazda,626,mechanical,grey,350000
31043,Mazda,Tribute,mechanical,grey,200000
31044,Mazda,CX-7,automatic,black,103000
31045,Mazda,6,mechanical,grey,277818
31046,Mazda,929,mechanical,blue,400000
31047,Mazda,626,mechanical,green,300000
31048,Mazda,Millenia,automatic,other,461195
31049,Mazda,CX-7,automatic,blue,85000
31050,Mazda,323,mechanical,green,300000
31051,Mazda,323,mechanical,blue,284000
31052,Mazda,626,mechanical,white,250000
31053,Mazda,Premacy,mechanical,blue,260000
31054,Mazda,E2200,mechanical,blue,300000
31055,Mazda,Protege,automatic,black,293062
31056,Mazda,626,mechanical,grey,430000
31057,Mazda,3,automatic,blue,145000
31058,Mazda,MPV,mechanical,white,250000
31059,Mazda,5,mechanical,grey,338000
31060,Mazda,3,automatic,blue,82000
31061,Mazda,323,mechanical,blue,408082
31062,Mazda,929,mechanical,other,400000
31063,Mazda,Millenia,automatic,black,120000
31064,Mazda,323,mechanical,silver,300000
31065,Mazda,323,mechanical,blue,300000
31066,Mazda,626,mechanical,blue,10000
31067,Mazda,3,mechanical,grey,156000
31068,Mazda,626,mechanical,grey,300000
31069,Mazda,323,mechanical,blue,194000
31070,Mazda,323,mechanical,red,300000
31071,Mazda,CX-7,automatic,violet,199559
31072,Mazda,6,mechanical,grey,160000
31073,Mazda,6,mechanical,silver,114000
31074,Mazda,3,automatic,blue,64000
31075,Mazda,626,mechanical,red,500000
31076,Mazda,626,mechanical,green,350000
31077,Mazda,Premacy,mechanical,green,130000
31078,Mazda,3,mechanical,grey,300000
31079,Mazda,626,mechanical,red,390000
31080,Mazda,323,mechanical,blue,285200
31081,Mazda,3,automatic,white,42000
31082,Mazda,MPV,mechanical,blue,500000
31083,Mazda,323,mechanical,green,300000
31084,Mazda,MPV,automatic,green,110000
31085,Mazda,626,mechanical,blue,260000
31086,Mazda,CX-5,mechanical,white,89000
31087,Mazda,CX-5,automatic,blue,16700
31088,Mazda,3,mechanical,silver,145000
31089,Mazda,323,mechanical,red,160000
31090,Mazda,3,mechanical,other,137000
31091,Mazda,MPV,mechanical,black,350000
31092,Mazda,626,mechanical,blue,350000
31093,Mazda,626,automatic,yellow,199968
31094,Mazda,626,mechanical,silver,305255
31095,Mazda,5,automatic,grey,130000
31096,Mazda,626,mechanical,blue,263000
31097,Mazda,Millenia,automatic,white,341181
31098,Mazda,626,mechanical,white,300000
31099,Mazda,626,mechanical,violet,375400
31100,Mazda,6,mechanical,blue,260000
31101,Mazda,3,automatic,red,105000
31102,Mazda,6,mechanical,black,255000
31103,Mazda,Tribute,mechanical,blue,175000
31104,Mazda,323,mechanical,red,256000
31105,Mazda,323,mechanical,silver,217000
31106,Mazda,6,automatic,blue,209000
31107,Mazda,626,mechanical,other,250000
31108,Mazda,6,automatic,red,214279
31109,Mazda,626,mechanical,red,205000
31110,Mazda,3,automatic,red,34500
31111,Mazda,323,mechanical,green,441000
31112,Mazda,MPV,mechanical,silver,250000
31113,Mazda,626,automatic,grey,350000
31114,Mazda,6,mechanical,silver,156000
31115,Mazda,626,mechanical,red,367000
31116,Mazda,626,mechanical,other,300000
31117,Mazda,323,mechanical,green,250000
31118,Mazda,626,mechanical,other,386000
31119,Mazda,6,automatic,black,42000
31120,Mazda,626,mechanical,blue,250000
31121,Mazda,323,mechanical,red,251000
31122,Mazda,6,mechanical,other,253170
31123,Mazda,323,mechanical,red,344500
31124,Mazda,626,mechanical,silver,350000
31125,Mazda,323,mechanical,blue,398000
31126,Mazda,626,mechanical,blue,250000
31127,Mazda,626,mechanical,blue,300000
31128,Mazda,626,mechanical,red,244080
31129,Mazda,323,mechanical,silver,240000
31130,Mazda,626,mechanical,grey,230000
31131,Mazda,3,mechanical,silver,206000
31132,Mazda,626,mechanical,blue,340000
31133,Mazda,626,mechanical,red,457000
31134,Mazda,626,mechanical,blue,350000
31135,Mazda,626,mechanical,other,240000
31136,Mazda,MPV,mechanical,black,300000
31137,Mazda,6,mechanical,silver,292000
31138,Mazda,323,mechanical,blue,214000
31139,Mazda,6,automatic,red,92000
31140,Mazda,323,mechanical,silver,235000
31141,Mazda,323,mechanical,green,419000
31142,Mazda,3,automatic,silver,240000
31143,Mazda,323,mechanical,silver,300000
31144,Mazda,CX-7,automatic,silver,220000
31145,Mazda,626,mechanical,silver,350000
31146,Mazda,626,mechanical,white,497000
31147,Mazda,MPV,mechanical,black,220000
31148,Mazda,Premacy,mechanical,black,212000
31149,Mazda,626,mechanical,silver,368000
31150,Mazda,323,mechanical,black,209000
31151,Mazda,6,automatic,black,212000
31152,Mazda,MPV,mechanical,silver,236000
31153,Mazda,626,mechanical,green,350500
31154,Mazda,Tribute,automatic,grey,220480
31155,Mazda,323,mechanical,silver,200000
31156,Mazda,6,mechanical,grey,290000
31157,Mazda,Xedos 6,mechanical,silver,300000
31158,Mazda,323,automatic,blue,456654
31159,Mazda,6,automatic,silver,190000
31160,Mazda,Millenia,automatic,white,257495
31161,Mazda,Xedos 6,mechanical,green,325000
31162,Mazda,626,mechanical,green,250000
31163,Mazda,3,automatic,white,150000
31164,Mazda,Xedos 9,mechanical,blue,363000
31165,Mazda,323,mechanical,silver,350000
31166,Mazda,6,mechanical,other,177000
31167,Mazda,626,automatic,red,28968
31168,Mazda,CX-7,automatic,red,180000
31169,Mazda,MPV,mechanical,black,250000
31170,Mazda,6,automatic,white,97000
31171,Mazda,MPV,automatic,other,200000
31172,Mazda,6,automatic,silver,241402
31173,Mazda,3,automatic,silver,226918
31174,Mazda,3,mechanical,other,144841
31175,Mazda,626,mechanical,other,400000
31176,Mazda,323,mechanical,silver,420000
31177,Mazda,Millenia,automatic,other,257495
31178,Mazda,3,automatic,silver,120000
31179,Mazda,626,mechanical,red,240000
31180,Mazda,626,mechanical,red,340000
31181,Mazda,CX-9,automatic,grey,14000
31182,Mazda,6,automatic,white,115000
31183,Mazda,Demio,mechanical,silver,300000
31184,Mazda,626,mechanical,green,390000
31185,Mazda,Xedos 6,mechanical,blue,280000
31186,Mazda,626,mechanical,other,467884
31187,Mazda,626,mechanical,grey,419138
31188,Mazda,3,automatic,white,134000
31189,Mazda,3,automatic,white,123000
31190,Mazda,Xedos 6,mechanical,green,373800
31191,Mazda,3,automatic,white,110000
31192,Mazda,CX-5,automatic,white,65000
31193,Mazda,5,automatic,blue,217004
31194,Mazda,626,mechanical,white,580000
31195,Mazda,3,automatic,black,177028
31196,Mazda,626,mechanical,red,190000
31197,Mazda,323,mechanical,blue,270000
31198,Mazda,MPV,mechanical,blue,300000
31199,Mazda,6,mechanical,white,123000
31200,Mazda,CX-7,automatic,white,148060
31201,Mazda,3,automatic,blue,69000
31202,Mazda,323,mechanical,grey,213000
31203,Mazda,CX-7,automatic,other,177000
31204,Mazda,323,mechanical,blue,320000
31205,Mazda,323,mechanical,red,250000
31206,Mazda,626,mechanical,silver,340000
31207,Mazda,CX-7,automatic,black,192000
31208,Mazda,3,automatic,white,200000
31209,Mazda,5,automatic,silver,120000
31210,Mazda,626,mechanical,silver,340000
31211,Mazda,323,mechanical,red,230000
31212,Mazda,2,mechanical,white,100000
31213,Mazda,626,automatic,black,108552
31214,Mazda,323,mechanical,silver,290000
31215,Mazda,CX-7,automatic,silver,181582
31216,Mazda,323,mechanical,silver,280000
31217,Mazda,3,mechanical,blue,257495
31218,Mazda,3,mechanical,black,171000
31219,Mazda,Millenia,automatic,black,300947
31220,Mazda,323,mechanical,silver,260000
31221,Mazda,6,mechanical,grey,313000
31222,Mazda,626,mechanical,green,295000
31223,Mazda,6,mechanical,red,190000
31224,Mazda,3,mechanical,silver,217000
31225,Mazda,6,mechanical,black,220000
31226,Mazda,323,mechanical,green,450000
31227,Mazda,626,mechanical,blue,310000
31228,Mazda,323,mechanical,blue,430000
31229,Mazda,6,mechanical,black,233000
31230,Mazda,5,mechanical,grey,200000
31231,Mazda,323,mechanical,grey,451000
31232,Mazda,323,mechanical,black,332000
31233,Mazda,323,mechanical,blue,330000
31234,Mazda,3,mechanical,blue,140000
31235,Mazda,E2200,mechanical,white,300000
31236,Mazda,Millenia,automatic,black,220000
31237,Mazda,323,mechanical,silver,290000
31238,Mazda,6,mechanical,other,300000
31239,Mazda,323,mechanical,other,190000
31240,Mazda,6,mechanical,blue,300000
31241,Mazda,626,mechanical,grey,392000
31242,Mazda,626,mechanical,blue,243000
31243,Mazda,626,mechanical,silver,260789
31244,Mazda,323,mechanical,blue,100000
31245,Mazda,323,mechanical,blue,230000
31246,Mazda,626,mechanical,red,400000
31247,Mazda,6,mechanical,silver,250000
31248,Mazda,CX-7,automatic,black,138000
31249,Mazda,Millenia,automatic,black,273588
31250,Mazda,6,mechanical,black,350000
31251,Mazda,626,mechanical,green,326000
31252,Mazda,5,automatic,grey,102000
31253,Mazda,3,automatic,black,180000
31254,Mazda,626,mechanical,green,340000
31255,Mazda,323,mechanical,silver,300000
31256,Mazda,6,automatic,black,99000
31257,Mazda,323,mechanical,silver,45555
31258,Mazda,MPV,mechanical,silver,415000
31259,Mazda,626,mechanical,red,365000
31260,Mazda,5,mechanical,grey,195435
31261,Mazda,6,mechanical,black,180000
31262,Mazda,2,mechanical,other,162000
31263,Mazda,6,mechanical,silver,100000
31264,Mazda,MPV,automatic,other,434523
31265,Mazda,626,mechanical,black,300000
31266,Mazda,2,mechanical,green,178000
31267,Mazda,Xedos 9,automatic,silver,265000
31268,Mazda,3,automatic,green,210918
31269,Mazda,6,automatic,yellow,146450
31270,Mazda,626,mechanical,blue,500000
31271,Mazda,5,mechanical,silver,150000
31272,Mazda,626,mechanical,red,100000
31273,Mazda,3,mechanical,silver,160000
31274,Mazda,6,mechanical,grey,197400
31275,Mazda,3,mechanical,grey,125000
31276,Mazda,323,mechanical,white,1000000
31277,Mazda,323,mechanical,white,100000
31278,Mazda,323,mechanical,green,360000
31279,Mazda,5,automatic,silver,208200
31280,Mazda,MX-3,mechanical,white,248532
31281,Mazda,3,mechanical,silver,310000
31282,Mazda,5,automatic,black,302557
31283,Mazda,3,automatic,brown,78000
31284,Mazda,323,mechanical,green,250000
31285,Mazda,6,mechanical,silver,150000
31286,Mazda,323,mechanical,green,123456
31287,Mazda,MPV,mechanical,silver,400000
31288,Mazda,CX-5,automatic,silver,39500
31289,Mazda,MPV,mechanical,blue,370000
31290,Mazda,3,automatic,violet,300000
31291,Mazda,Xedos 6,mechanical,green,345000
31292,Mazda,MPV,automatic,black,302557
31293,Mazda,6,automatic,silver,193121
31294,Mazda,323,mechanical,black,273000
31295,Mazda,323,mechanical,green,200000
31296,Mazda,323,mechanical,silver,242000
31297,Mazda,626,mechanical,grey,458000
31298,Mazda,626,automatic,green,331525
31299,Mazda,CX-5,automatic,white,120000
31300,Mazda,6,mechanical,grey,177000
31301,Mazda,Millenia,automatic,silver,189903
31302,Mazda,626,mechanical,green,550000
31303,Mazda,626,mechanical,silver,322915
31304,Mazda,323,mechanical,red,362102
31305,Mazda,Xedos 6,mechanical,silver,350000
31306,Mazda,CX-9,automatic,silver,4600
31307,Mazda,MPV,mechanical,blue,360000
31308,Mazda,5,mechanical,black,230000
31309,Mazda,CX-5,automatic,white,135000
31310,Mazda,Protege,automatic,silver,200000
31311,Mazda,626,mechanical,silver,330000
31312,Mazda,CX-7,automatic,silver,100000
31313,Mazda,323,mechanical,red,200000
31314,Mazda,626,mechanical,other,411000
31315,Mazda,626,mechanical,blue,420000
31316,Mazda,MPV,mechanical,silver,250000
31317,Mazda,626,mechanical,silver,190000
31318,Mazda,3,mechanical,black,260000
31319,Mazda,3,automatic,red,129000
31320,Mazda,6,mechanical,grey,274600
31321,Mazda,121,mechanical,yellow,327000
31322,Mazda,3,mechanical,red,275000
31323,Mazda,3,automatic,white,134000
31324,Mazda,626,mechanical,silver,280000
31325,Mazda,626,mechanical,blue,237000
31326,Mazda,Premacy,mechanical,grey,361000
31327,Mazda,3,automatic,black,109435
31328,Mazda,626,mechanical,red,300000
31329,Mazda,Premacy,mechanical,blue,550000
31330,Mazda,626,mechanical,white,519000
31331,Mazda,6,automatic,black,104000
31332,Mazda,6,automatic,other,281635
31333,Mazda,929,mechanical,grey,344566
31334,Mazda,CX-7,automatic,violet,196000
31335,Mazda,6,automatic,grey,45000
31336,Mazda,Xedos 9,mechanical,blue,370000
31337,Mazda,323,mechanical,blue,238000
31338,Mazda,626,mechanical,silver,260000
31339,Mazda,626,mechanical,green,328822
31340,Mazda,323,mechanical,red,230000
31341,Mazda,323,mechanical,blue,223324
31342,Mazda,CX-7,automatic,silver,180000
31343,Mazda,323,mechanical,red,80000
31344,Mazda,MPV,mechanical,green,391000
31345,Mazda,6,mechanical,grey,300000
31346,Mazda,626,mechanical,green,350000
31347,Mazda,626,mechanical,silver,450000
31348,Mazda,6,mechanical,green,230000
31349,Mazda,6,mechanical,other,209000
31350,Mazda,Xedos 6,mechanical,green,370000
31351,Mazda,626,mechanical,green,360000
31352,Mazda,6,mechanical,grey,202000
31353,Mazda,Xedos 6,mechanical,grey,70000
31354,Mazda,626,mechanical,red,310000
31355,Mazda,626,mechanical,grey,342443
31356,Mazda,323,mechanical,grey,120000
31357,Mazda,Tribute,automatic,silver,297729
31358,Mazda,626,mechanical,white,515000
31359,Mazda,323,mechanical,blue,240000
31360,Mazda,323,mechanical,green,415000
31361,Mazda,6,automatic,grey,134000
31362,Mazda,626,mechanical,blue,278000
31363,Mazda,Xedos 9,automatic,black,236000
31364,Mazda,Millenia,automatic,silver,289682
31365,Mazda,323,mechanical,white,285000
31366,Mazda,MPV,mechanical,silver,280000
31367,Mazda,3,automatic,blue,167000
31368,Mazda,3,automatic,blue,165000
31369,Mazda,626,mechanical,white,300000
31370,Mazda,Premacy,mechanical,silver,300000
31371,Mazda,6,mechanical,black,196400
31372,Mazda,Xedos 9,automatic,blue,950
31373,Mazda,6,mechanical,red,250000
31374,Mazda,CX-7,automatic,black,180000
31375,Mazda,6,automatic,red,300000
31376,Mazda,626,mechanical,silver,928591
31377,Mazda,626,mechanical,silver,360000
31378,Mazda,Xedos 6,mechanical,silver,300000
31379,Mazda,626,mechanical,grey,300000
31380,Mazda,626,mechanical,white,336460
31381,Mazda,626,automatic,violet,350000
31382,Mazda,Millenia,automatic,other,352446
31383,Mazda,CX-7,automatic,other,132000
31384,Mazda,626,mechanical,red,380000
31385,Mazda,6,mechanical,black,188000
31386,Mazda,323,mechanical,silver,230000
31387,Mazda,Xedos 6,mechanical,silver,240000
31388,Mazda,323,mechanical,blue,303000
31389,Mazda,323,mechanical,green,563980
31390,Mazda,626,mechanical,green,350000
31391,Mazda,6,mechanical,red,130357
31392,Mazda,626,mechanical,green,305000
31393,Mazda,323,mechanical,blue,235000
31394,Mazda,CX-7,automatic,black,103000
31395,Mazda,626,mechanical,blue,235000
31396,Mazda,626,mechanical,silver,121219
31397,Mazda,626,mechanical,green,320000
31398,Mazda,626,mechanical,black,360000
31399,Mazda,626,mechanical,blue,1000000
31400,Mazda,626,mechanical,silver,163000
31401,Mazda,323,mechanical,blue,290000
31402,Mazda,6,mechanical,silver,330000
31403,Mazda,626,mechanical,silver,348000
31404,Mazda,Premacy,mechanical,other,341000
31405,Mazda,3,automatic,white,170000
31406,Mazda,626,mechanical,blue,370000
31407,Mazda,626,mechanical,blue,300000
31408,Mazda,Premacy,mechanical,silver,364000
31409,Mazda,3,automatic,black,198000
31410,Mazda,626,mechanical,red,255000
31411,Mazda,6,mechanical,black,280000
31412,Mazda,626,mechanical,grey,450000
31413,Mazda,Xedos 6,mechanical,other,111111
31414,Mazda,E2200,mechanical,yellow,230000
31415,Mazda,323,mechanical,silver,270000
31416,Mazda,6,automatic,blue,201168
31417,Mazda,626,mechanical,other,250000
31418,Mazda,6,mechanical,black,270000
31419,Mazda,Tribute,mechanical,other,235000
31420,Mazda,626,mechanical,blue,20000
31421,Mazda,626,mechanical,black,342333
31422,Mazda,323,mechanical,silver,147000
31423,Mazda,Millenia,automatic,silver,240000
31424,Mazda,MPV,automatic,other,268760
31425,Mazda,626,mechanical,silver,396607
31426,Mazda,6,mechanical,silver,222000
31427,Mazda,6,automatic,violet,138000
31428,Mazda,CX-7,automatic,grey,172000
31429,Mazda,CX-7,automatic,red,85000
31430,Mazda,6,mechanical,black,128500
31431,Mazda,6,mechanical,silver,285000
31432,Mazda,6,mechanical,other,210000
31433,Mazda,6,mechanical,black,175000
31434,Mazda,121,mechanical,red,290000
31435,Mazda,626,mechanical,green,400000
31436,Mazda,626,mechanical,grey,333333
31437,Mazda,323,mechanical,red,300000
31438,Land Rover,Range Rover,automatic,blue,331000
31439,Land Rover,Range Rover,automatic,red,189000
31440,Land Rover,Range Rover Evoque,automatic,white,145000
31441,Land Rover,Range Rover,automatic,silver,400000
31442,Land Rover,Freelander,automatic,silver,213000
31443,Land Rover,Range Rover Sport,automatic,other,117000
31444,Land Rover,Discovery,mechanical,green,200000
31445,Land Rover,Freelander,mechanical,grey,153000
31446,Land Rover,Freelander,automatic,silver,241402
31447,Land Rover,Range Rover Sport,automatic,black,166012
31448,Land Rover,Range Rover Evoque,automatic,red,107000
31449,Land Rover,Range Rover Sport,automatic,other,120000
31450,Land Rover,Range Rover Evoque,automatic,white,72000
31451,Land Rover,Range Rover Evoque,automatic,red,117308
31452,Land Rover,Discovery Sport,automatic,grey,36494
31453,Land Rover,Range Rover Evoque,automatic,black,102365
31454,Land Rover,Range Rover Evoque,automatic,red,71598
31455,Land Rover,Defender,mechanical,green,30452
31456,Land Rover,Discovery Sport,automatic,orange,13050
31457,Land Rover,Range Rover,automatic,black,92649
31458,Land Rover,Freelander,automatic,silver,211000
31459,Land Rover,Discovery,automatic,black,153000
31460,Land Rover,Range Rover,automatic,white,120000
31461,Land Rover,Discovery,automatic,other,170560
31462,Land Rover,Discovery Sport,automatic,green,38000
31463,Land Rover,Freelander,automatic,silver,265000
31464,Land Rover,Discovery,automatic,blue,304000
31465,Land Rover,Freelander,automatic,blue,211000
31466,Land Rover,Range Rover,automatic,other,172649
31467,Land Rover,Freelander,automatic,green,225385
31468,Land Rover,Range Rover,automatic,blue,210000
31469,Land Rover,Range Rover Evoque,automatic,black,143812
31470,Land Rover,Freelander,mechanical,green,195000
31471,Land Rover,Range Rover,automatic,white,230000
31472,Land Rover,Discovery,automatic,silver,220000
31473,Land Rover,Range Rover Sport,automatic,orange,108000
31474,Land Rover,Discovery Sport,automatic,black,94000
31475,Land Rover,Discovery,automatic,green,237000
31476,Land Rover,Discovery Sport,automatic,black,118000
31477,Land Rover,Range Rover,automatic,black,230000
31478,Land Rover,Range Rover Evoque,automatic,brown,40532
31479,Land Rover,Range Rover Sport,automatic,white,280000
31480,Land Rover,Range Rover Sport,automatic,red,250000
31481,Land Rover,Range Rover Sport,automatic,black,253326
31482,Land Rover,Range Rover,automatic,blue,210000
31483,Land Rover,Range Rover Sport,automatic,black,210000
31484,Land Rover,Freelander,mechanical,grey,286000
31485,Land Rover,Discovery,automatic,black,210000
31486,Land Rover,Range Rover Sport,automatic,black,230000
31487,Land Rover,Range Rover Sport,automatic,red,310000
31488,Land Rover,Range Rover Evoque,automatic,white,77183
31489,Land Rover,Freelander,mechanical,other,307250
31490,Land Rover,Range Rover Evoque,automatic,brown,150500
31491,Land Rover,Range Rover,automatic,violet,280000
31492,Land Rover,Discovery,automatic,grey,150000
31493,Land Rover,Freelander,mechanical,blue,430000
31494,Land Rover,Discovery,automatic,silver,149500
31495,Land Rover,Freelander,mechanical,black,66200
31496,Land Rover,Range Rover,automatic,other,345678
31497,Land Rover,Range Rover,automatic,black,236000
31498,Land Rover,Freelander,mechanical,green,310000
31499,Land Rover,Freelander,mechanical,blue,250000
31500,Land Rover,Range Rover,automatic,silver,280000
31501,Land Rover,Range Rover Sport,automatic,white,130000
31502,Land Rover,Range Rover,automatic,black,199000
31503,Land Rover,Discovery,automatic,black,134000
31504,Land Rover,Discovery,automatic,blue,163000
31505,Land Rover,Freelander,mechanical,black,260000
31506,Land Rover,Range Rover Sport,automatic,grey,250000
31507,Land Rover,Range Rover Evoque,automatic,black,90000
31508,Land Rover,Range Rover Sport,automatic,black,450000
